course_name,unique_identifier,comment
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"For the amount of money I paid, I am happy but not satisfied with this course. I am usually not this critical of a course, but some things were just too plainly obvious not to mention to other players. Hopefully someone from the staff will take notice and make appropriate changes there. Word of mouth is huge in today's golfing economy, it can be bad and hurt or it can be good and help your course out immensely!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"For the future I will play other courses for the same amount of money that are considerably better!! UNTIL, I see or read of better conditions here."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course was very good but recently getting worse.I'm very sad not to play a round here anymore..
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This is one of those places where you walk in the pro shop and the pros are hanging out in the back office. Not too many groups out there but there was also no marshall so it was a free for all. There were people bopping in and out in front of us which normally would be fine but the pace was already crummy so when some random single hops in front of you its kind of annoying. Only paid $20 but if they sold it low in hopes to get me back for a premium rate at a later date they failed miserably.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"It had been 3 years since I had played this course and had very high reviews for this course. In fact told many of my friends about getting back to play this course again. There was a lot I didn't remember about this course like the front 9, but the back nine I remembered well.My dissapointment came when the GPS's were no longer on the carts and we found it very hard to find yardage markers, especially on the back 9 leaving us guessing many times as to how many yardswe were out. We looked for yardage markers but could not spend to much time because of holding up players behind us.Having said that I do love this course and do plan on coming back, especially at Golf Now price. I just hope this yardage issue is resolved and can be easily remedied even just by simply putting 200, 150 and 100 yard stakes out. At least then one can have a visual to go by. I wish the GPS's were still available though."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,I feel an over abundance of deep sand traps for my likeing. Hard to tell where fairway ended and rough starded
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Nice course but a few of the greens in real bad shape. Weeds starting to be a problem on a couple of fairways.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course is in pretty good shape. A few greens have some bare spots due to disease. Fairways on back nine must have been long and wet when mowed. Clumps of mowed grass all over the fairways. The staff is always great. About 4.5 hrs to play. A little slow but this course can get really slow. You get a ton of ignorant golfers looking for their ball in the heather for ten minutes per hole. If that's you, buy cheap balls, drop, and move on!!!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course is in overall terrible shape. Greens and fairways are pretty well shot. Course is usually in relatively good shape. Heard that there is new ownership, maybe they don't know what they are doing or don't have the finances."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I always enjoyed this course, expect that the greens on this day were horrible. There is not a smooth putt and some parts of the greens are not even playable, they are dirt. The worst I have seen this course"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course conditions were average, but they are coming around. This is a very good course and very challenging! They have been doing work on the bunkers and the greens could be better. I would recommend this course to anyone, the staff is great!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,It appears the course might be struggling financially. I played it in the past and it was nice. The greens are really poor and most of the traps do not have sand. they have been neglected.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Not the course it was two years ago.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course layout is great, and fairway condition was good. No tree and little water trouble, but lots of sand traps in fairways and surrounding the greens. Greens were in very poor shape, with lots of small bare spots that made them bumpy, and some very large areas with no grass at all. Some traps might as well be filled in to make grass bunkers. A few are very large and deep directly in front of the green with no sand in them. They've looked like they were under construction for some time now. I love the layout and would play here more if the greens and traps were better shape."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,I have played this course several times over the years and it has been in a steady decline in terms of condition. It has finally hit rock bottom. Many of the bunkers have not been maintained and have tall weeds growing in them. ALL of the greens have dollar spot and it affects the roll of the ball. The 17th green has a large patch of dirt that has been painted green. We got a hot deal for $16 each and the course was not a good value at that price. You can find other places to play. Do not waste your time or money here.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This links style course has a great layout. It's long enough to challenge the advanced golfer but can be forgiving to the beginner. The staff was very friendly and accommodating which always makes the experience very nice. However, there has been several reports going back to last month regarding the horrible conditions of the sand bunkers. Sadly it seems there has been no changes. While I was fortunate to avoid most of the bunkers those playing in my group was not so lucky. The bunkers are in dire need of sand and in several cases repair. While most of the greens are in ok condition, several are suffering from a fungus and neglect. I paid $22.00 as part of the Hot Deal on Golf Now so I'm not too upset. The price was about what you would pay for a course in this condition. However, it's hard for me to recommend this course to anyone giving these issues. I would have been happy to pay more if the bunkers and greens were in better condition. I hope they rectify these issues as I would love to come back and play this course again."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Overall this course is in excellent condition. They are redoing some of the bunkers which are close to 6 feet deep in some areas Very generous fairways but you missed the fairways and get into one of those bunkers it's severely penalizes you. The structural integrity of the restrooms on the course is highly questionable At one time we wondered if they should not generate their time to make those structures usable again Because a portable restroom was very close by
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Fun course that presents different challenges in different ways on each hole. Some holes barricade your tee shot with fairway bunkers. Others line a tight fairway with wispy grass. A couple of greens need some work, but the tee boxes, fairways, and rough were in fine condition. Overall, I'd recommend to a friend, so not too shabby."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This course was nothing short of brutal! A lot course repair going on.. If you hit the sand, you could lose a ball (liked this guy) in the mud. Also bunkers are guarding the greens on a lot of holes like secret service protecting the President! It was a rough round!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Heartland has had its ups and downs. Initially, it was roundly criticized for too many bunkers, many were later taken out to speed pace of play. That continues, but now as part of an overall upgrade/reconditioning of a real issue with the course. Always a good layout, it's quite lush as are most area courses with such a wet spring. They are steadily replacing sand and filling in what had been extremely large bunker complexes. Rare for the area, it wasn't too windy, but the green generally played fast. Clubhouse/bar area has been upgraded and you can tell they are making an effort to expand play with di$counted TUE green fees."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This is a long course for average golfers. Most of the par 4's from the blue tees play 400 yards. Amazing advantage on course length from the women's tees. Almost stupid.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Gateways were well maintained, greens ran true (fast) but consistent! Bunkers were still being worked on after all the rain over the past couple of weeks..Overall great value for the money would recommend!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The bunkers and all around the bunkers are destroyed.I understand that they are trying to revamp this great layout, but they shouldn't be charging full price."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I'd always wanted to check this course out, but it's over 45 mins from the north side of Indy. This place is awesome..very good layout, great fairways and greens..must play..18 for $18 on Tues"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,love the challenge but if you hit good shots you can score.not much sand in the bunkers but if you want more sand - go play a course where you pay more. Just rake it and then replace your ball - we are not on the pro tour.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The course was recently aerated and a sixsomeslowed up play on the backside.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course is made tough by the number of bunkers strategically place to catch balls hit off the tee as well as those not hit to the green. I have no problem with this if there was consistent sand in the bunkers and they are raked. Unfortunately they could use a couple of train loads of sand. Greens are difficult and the wind can make for a long day if you are not hitting it straight but wide fairways can be forgiving if you are not in the bunkers.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Played here many times. Great value with online deals. Sand traps are a little dry and hard, but otherwise numerous and always a pleasure."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"First time playing this course and I found it to be very hard to say the least. It teases you off the tee box and rewards a well played shot, however several greens are just littered with bunkers and several greens are small. If you are not a well versed golfer, you will find this course eating your lunch. Even if I had played this course several times, I don't know if I would even know the shot to attack the green. So many bunkers. I will not be back until I am shooting well into the lower 80's lower 70's."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Have played this course many times, used to be one of my favorites, but condition of the course has deteriorated in the past several years, mainly the bunkers. If the bunkers cannot be maintained they should be removed/replaced with grass. They keep offering deals to get play, but if they would get the course in better condition they could charge a decent price and still attract players. Side note to staff: Your canned responses to comments from reviewers do not come across as genuine, better to leave them out. The fact is that little has been done for some time to ""improve"" the course conditions, which have been on a downward spiral for many years."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"it was dizzling when we started and dark when we finished. the lay out was nice, but the bunkers are a mess. many had dirt instead of sand. the problem is they are huge and numerous. we should have not played them at all. it looked like a group of nongolfers was there checking them out. they need much attention now and foreever due to their size and number."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Course is in good shape. Takes awhile to play but very enjoyable.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,It has huge sand traps around the course that are truly deep. Unfortunately they are unkept and surrounded with weeds as is the rough. A one time play.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course use to be great. I will have my league replace this stop on our tour in a few weeks. This course is all about the bunkers. With that being said they are like hitting from the cart path. They are even to hard to rake and place. I heard they are fixing for next year. So that's when I will go back. Unsat!!!!!!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This golf course allows for a lot of sprayed tee shots in the right places but many greens require pinpoint ball striking to hit them. I was fortunate enough not to find a single greenside bunker on my way around, so I cannot comment on what they were like. Holes 15-18 play very tough and I shot +8 on just those few to ruin an otherwise excellent round (I was +2 through 10 and well on my way towards a personal best). My iron play (a lot of mid irons, very few wedges) was pretty spot on most of the day, but the distance was enough to keep things plenty challenging."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I played the gold tees, which played even longer than advertised, as the markers were pushed into the back tee box on hole 12, playing as another 450 yard par 4. This made for four par 4s playing 440 yards or more that day. Hole 15 is excellent yet extremely tricky. The angle off the tee is tricky to judge, and the green has a hollow that catches balls hit too long and numerous bunkers in front Note: the tall grass in front of the banana shaped teeing grounds caught my tee ball. I hit another and it was caught by the grass too, but it mysteriously made its way into the middle of the fairway about 220 yards out. Either tee the ball near the back of the box or take less than driver for some extra loft. Holes 12 through 15 might be the most scenic on the course, and number 10 has a tiny green right up against a water hazard. Other holes had lots of bunkers off the tee around 240-265 yards out, which were the perfect distance for gobbling up any slightly errant tee shot. Play it from the right markers and you're constantly trying to working your way around the traps off the tee. If you're going to play from the gold markers or further back, make sure you can hit the ball a decent ways or else you'll be hitting nothing but long irons and fairway woods into all of the par 4s. It really does play that long."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The course is generally flat and easily walkable, while holes 13, 15, and 17 all feature elevated greens. Speaking of the greens, they were actually in excellent condition and rolled true when I played at a moderate pace around stimp 9 or so. What made the gold tees playable is that the rough was not particularly punitive, and I hit several greens in regulation from it. With a heightened premium on accuracy combined with the length it would be an extremely challenging course."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Good course with few homes. Bunkers need more sand but a lot of bang for the buck. Greens a bit slow.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"As much rain as we have had, course was in great condition"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Nice course. Too many bunkers though. Bunkers were deep and difficult. The course would be more fun to play if some of the bunkers were taken out. Course is good condition given then huge amounts of rain in the last couple of weeks. Nice layout with a good mix of holes.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"CHALLENGING COURSE! DO NOT PLAY IF VERY WINDY OR TOO WET. THESE FACTORS INCREASE THE DIFFICULTY AND DO NOT REPRESENT WHAT WOULD BE A TYPICAL DAY TO PLAY THE COURSE. THIS IS TRUE OF MOST COURSES, BUT MUCH MORE SO HERE."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The course was wet of course after so many days of rain.The fairways are in good shape but could be cut better. Random grass's missed when cutting. Greens in good shape w a few blemishes and green moss patch's? Great facility but it is all about the little things. Halfway house has no soap or TP. Men's locker room leaves a lot to be desired. Time to refurbish and make new again!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Beautiful layout. Trying to come back from several days of heavy rain. Doing a good job. Fairways and greens in excellent shape. A lot of traps. Dry traps have been worked on. Some still waiting to dry out. Really enjoyed the round. Visually beautiful course. Innovative design and placement of traps. Club selection critical.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Overall layout is pretty good I enjoyed the layout of most of those holes however there are a couple holes where a perfect drive is penalizing which was frustrating, I am all for difficult holes thrown in the mix but when you are given uneven lies and then must hit your approach to an elevated green surrounded on all sides by hazards, that's a little much. Like I said difficult holes are part of the game, but mixing every variety of penalizing situations on one single hole, well that's a little hokey. Several of the fairways are being resodded so the fairways are quite tall and allow for no roll due to their thickness. Heavy almost dirt sand traps with large rocks and small stones make them hazards to your clubs. The course was REALLY backed up, my tee time was over a half hour delayed and they didn't have enough carts to go around so we had to wait for one to come in off the course. The staff is very young and had no idea how to manage a large crowd. The staff insisted that one slow group had backed up the course 40 minutes, I find that hard to believe. The started said they moved the slow group and although 40 mins behind the Rangers had the course moving again and our round should take 4 hours 15 mimites...well it was 5 hours 30 minutes that includes 10 minutes at the turn for a hotdog and a Gatorade. Only good thing was the greed were in good shape but are unreceptive. You can hear the thump when your ball lands, so when pitching, plan on your ball rolling out, no hop and stops. This course could be great, it has definite potential, but in order to get there, the one thousand sand traps and damaged fairways need some TLC. The management staff needs some seasoning as well, maybe get some veteran golf course workers in there. I hope the course gets the help it needs as this place could be a true test of golf in the future. As for now it doesn't demand any premium pricing but is worth an afternoon goIf you get a good green fee rate but don't pay the prime rate, you'll be disappointed. I gave a 3 star rating because the club house, driving range, pro shop, snack bar, and putting green are very nice."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The course was in good shape considering all the rain that has fallen recently (10""). The course has it's challenging moments yet it offers something for everybody... including numerous bunkers. The whites are a standard and fair distance and the greens are in great shape.. Each hole is different."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Heartland is a very good course. A couple of caveats: You need to play the correct set of tees based on your ability. Not doing so will make your round less enjoyable than at other courses. Secondly, there are many sand traps that come into play and it would be unusual for most players not to hit a few of them. One of my friends calls it the Sahara....it is not that bad...however they can be steep and challenging. If you have big issues with sand, you might think twice. Having said this, it is a very interesting and fair course. Conditions are very good. Greens had just been sanded and yet they were very good considering."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This course is not what it was a few years ago. Although the greens were in great shape, the general condition of the course is now average at best. The thing that made this course a great challenge in the past were the bunkers. They were not well cared for; there were only a few rakes; and most had very little sand in them. That is sad, as this was once a great test of golf."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The course was in good condition although the bunkers could use a lot of help. My main issue is if you get rid of your gps on the carts mark the course at the vert least. There are no 200 150 100 yard markers and that is rediculous and most of the sprinkler heads are not marked either come on
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"All of Heartland crossing was in very good shape with the exception of the bunkers. Many had weeds in them. Lots of them had very little sand. Some had enough sand. They are filled with crushed limestone which is hard enough to get out of, but add the problems listed above...... and duck! If the bunkers were in good shape this would be a once a weeker on my schedule. So if you can avoid bunkers you will have a great round. If you don't avoid bunkers you will have a few 4 letter words come out of your mouth."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course Condition has improved since last year, but there are still areas of bare spots in the fairways and many of the bunkers need to have the sand replenished. A few bunkers were like playing off of hardpan."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Course is a good challenge and fun to play.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Lots of bunkers on this course. They have to be the worst in Indiana. Hard as a rock, no sand, can't get your club under the ball. club just bounces off of the rock hard dirt. I tried using a rake to soften up what little sand was in the bunkers and the rake wouldn't even loosen up the little sand. terrible bunkers. Would not recommend playing at this course. I drove an hour from Columbus to play it, and that was a waste."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Was wet when we played but was still enjoyable . Will plan on playing again on nicer day.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Great facility! Highly recommend to any golfer! But.... Be prepared for sand traps!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The couse is open but nothing has been done. Greens had been aerated and bunkers hadn't been touch since the fall. I'm fine with that but for $35 a round I expected much better conditions.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Course was on his shape considering the time of year. A good challenge. I will be back.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Hey I got to play on 12/14/14 what am I going to say other then it was a great day! I have probably played this course 30-35 times. It is one of my favorites!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Got there in the morning. The guy at the desk didn't know about a frost delay, then he came out and give us a few directions about the course. Then on the first tee he came out and told us we need to start on number 10. The greens were just arearated, most had nothing but holes and a lot of plugs still left on the greens, the holes that had been sanded were not done very even and some had nothing but a covering of sand. I realize it's the end of season, but really! There's a reason I dont play there but 1 time a year. I have played out 3 other couses in the past week and nothing even compares"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This is one of my favorite courses in Indiana. Has some nice elevation changes. I also like that it has some risk/reward holes with some drivable par 4s.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This is a great course especially for the price we played at, $18. I would definitely recommend to all who play this course to ""TEE IT FORWARD"" especially on a rainy day. There are 6 sets of tees and the average player should definitely play the Whites which are just under 6,000 yards. We played the Blues this time which are just around 6,400 yards and it was a bit too challenging would of had more fun playing from the whites. Almost every whole has a sea of bunkers surrounding the greens which makes your 2nd shot in very critical, having a hybrid or wood in on that shot makes playing well almost impossible. Over all though I love this course and would most definitely play it again."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I haven't played this course in years, but they have reduced the number of bunkers on the course. I was surprised on the conditionsame of the tee boxes and greens. We had a real mild summer and they looked worn. Tee boxes did not have the markers set our yet."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course is truly for all handicapers. Great value for the amount to play.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Really enjoyed the course, wish a storm had not blown up on us at the 9th hole, would of loved to complete the round. We will return to play again. Course is suitable for every level of golfer!!!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"We played twice in the past 10 days -- both times for about $20, which is a GREAT price for this course. Greens are fast, fairways are fast and burning out, and the bunkers have improved from earlier this year, though there is still work to be done."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Nice layout, however 20' deep bunkers and 20 bunkers in front of one hole is a little bit extreme, not a golf course for amateurs extreme undulations in some greens. not a course I will play again"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"NEED A RANGER ON THE BACK NINE!!!Great track. Great condition. Fast greens. Friendly members. Teed off at 11:00 AM. As a twosome we played the first 5 holes with little delay, then caught the crowd. A club member twosome in front of us asked if we wanted to play along with them. That made the delays for the rest of the round bearable. Made the turn OK, but after that, things really slowed down. Would like to see a ranger on the back nine. Pace of play was a little less than two hours front, BUT nearly two hours forty-five minutes back nine. Our new friends had to leave with four holes left. Our total pace of play was only 4 1/4 hours, but it was the longest 4 1/4 hours ever."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course is in great shape. Greens needed little work but due to the weather here, it's expected. Play from the blues if you are an average golfer. You will enjoy your game much more."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This is a great design but conditions have really gone downhill over the years.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The character of this course is the bunkering and for a course of this caliber to have bunkers that for the most part are unplayable throughout, it's frustrating."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The greens are very scarred by people not fixing ball marks but still aren't very plush to start with.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This is a great but difficult course, especially playing at 5pm after a day of thunderstorms. I would definitely recommend to anyone who likes to play and be challenged."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I love this course and have played it many times. The greens are in good condition but have burn spots on some of them at the edges. The big thing that has been let go is the bunkers. They have virtually no sand in them. They were raked fresh that morning but it was about 1/8th"" deep. You could not do a good bunker shot. I played it a couple weeks ago and the sand bottles were completely empty. This is a simple thing to go in order to allow players to help keep the course in good condition."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"There was some rain right before our tee time, but the course in excellent condition. Fairways in excellent condition. Greens were wet, but still quick and rolled out nicely. We would definately come back--especially at the golfnow rate of $28 for weekend."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,One of my favorite rounds of the year! Course can challenge anyone and you will have to hit shots to play well.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Everything but the bunkers were in good shape. Some bunkers were fine others were just dirt and rock. Clean them up and a 5 star course.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Great day of golf for good money! Large and deep bunkers make every shot into the green difficult and offer a cool look.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,I always enjoy playing here. Course is in great shape. Greens have lots of character. Sand traps pose a challenge on the back nine on several holes.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I would play this course over and over again, loved it"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I love and hate this course. The layout is fantastic, the price to play is awesome, the people are friendly. However, the course maintenance is horrid. There is little to no sand in most bunkers. There is weeds and grass growing in a lot of the bunkers. If you want to have 80-100 bunkers on the course you need to maintain them."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Nice course with a good track. Greens were rolling well. Lots of heavily bunkered greens and fairway sand that can run your score up quickly!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course was a little soggy in spots, but never had a plugged lie. Bunkers were in bad shape, almost no sand and lots of rocks. Greens were OK, but several greens had un-repaired pitchmarks."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"For mid-June in Indiana the course was in good shape, however the course is nowhere close to what it used to be 3 or 4 years ago. Definitely headed downhill. They also removed the really nice custom GPS units from the carts (new fleet of carts) which was a big selling point. Now they just have a single 150 driveway marker stuck in each fairway."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"In my opinion, they are progressing more to a muni style course instead of a higher end public course. I won't play for rack rates, always wait for a deal on GolfNow."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The course was in good shape overall, the only disappointing aspects are the sand traps and the greens. The greens had a lot of pitch marks and the sand traps didn't have a lot of sand and appear to be under construction."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The course is very good shape. It is a fun course to play with many challenges and opportunities to score. The bunkers are deep!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Course has slipped last couple of years. Would have appreciated yardage markers - ones in fairway were almost impossible to see as grass had grown over them. Heather was cut down substantially. Limited number of players so money is not likely going to be there to keep the course up
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The amount of bunkers on this course is ridiculous! The course plays as a test to ""Open"" style Links play. The Bunkers are very deep and they are everywhere! The worst part is, most of the bunkers have little to no sand in them which made for some frustrating shots. If you can hit a driver 275 + yards, I'd recommend playing the Blue Tee's. Anything shorter requires White Tee's, or as we saw with the wannabe's in the group ahead of us, you'll be holding up everyone on the course, all day. This course is very challenging, so if you do decide to take it on, play your game, pick the right tee's, and try and avoid the the 120+ bunkers."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This course my my friends and my favorite but we will not go back. There is no yardage marking anywhere except a few sprinkler heads here and there. It took us 6 hours to play 18 and we had to let people through left and right because we spent literally about 8 minutes per hole searching for yardage markers. Called the course and they said they will put some markers in later after they finish bunker construction. Said they have every possible person on staff doing bunkers. We played at the course twice this week and never once said anyone working on any bunker. Yardage markers are much more important. They took out the GPS carts and should have put in other yardage markers immediately. Shoe selection in the pro shop is really bad. Left my shoes at home and they didn't even have my size in stock. Had to buy huge clown shoes and couldn't get any with spikes. For $45 per round I expect some yardage marking to be put in immediately. I was told I had to purchase a yardage marker book for $3 at the clubhouse. Sorry I don't pay for yardage. Other than that it's a great course, greens are nice, and fairways are nice. Love this course but will not drive 2 hours anymore until they put in yardage."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Lots of sand and water. Fun course.Challenging for a high handicapper like me.Very enjoyable.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course is very challenging and well maintained fairway and greens. Very friendly staff .
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"This is supposed to be a somewhat upscale course. The greens were in pretty decent shape, but the fairways were only so-so (grass wasn't filled in) and the roughs were terrible (weeds, barespots, lack of grass). Also, the bunkers were not in good shape, but at least they are working to fix/modify them by removing the current grass on the slopes of the bunkers in favor of all sand."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"We played in early April and the conditions were surprisingly average compare to other courses. I'm sure it will come in once the weather gets consistent but not up to the level of other local courses. A great place to play, just get out early on the weekends as the course plays slow."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Local courses are starting to come in after the harsh winter. I was a little dissapointed in the greens after playing other courses in the last two weeks which seemed to be in much better shape. Overall conditions were decent just a little off what I was expecting after playing other equally ranked courses this year.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,We played on march 30th. The course was in rough condition as it is early in the year. The greens weren't up to their usual standards and the bunkers need a lot of work.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Greens in great shape with great roll. Fairways clean
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,fall aeration and seeding on fairways and greens. Course in execellent shape under the new ownership. Greens were quick and outstanding.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Great layout and very challenging. Some of the fairways around the greens need attention (spotty lies).
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"not a complaint, just putted off the toe ....like this venue, generous fairways large greens....awesome bunkering...needs to be played again!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Well maintained. Lots of bunkers. Some,bunkers were so deep they were taller than me (as much as 8 feet)."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Arrived at the course and presented the GolfNow reservation information to the person behind the desk. This was met with questions, mumbling and grumbling about online tee times. Finally we got a key for the cart, went outside to find that the cart DID NOT have GPS as advertised on Golf Now. Asked the gentleman in the office what was the reason and he said the contract of with the GPS provider had expired. ""Sorry"" was the response and that they needed to get that information updated.The course was extremely wet everywhere (apparently insufficient drainage in the course design) with numerous unfilled divots in the fairways."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"For the cost, you won't find a better course in the mid-west. Course conditions are always pristine. Sand traps make this course challenging. GPS on carts is the best no matter where your ball lies."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Played here every year, once or twice each yr. Lots of bunkers, is their trademark. Greens ruled true, fairs/rough all pretty good. Some of those Bunkers could use a little treatment! (I know...don't hit in them)"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,great course....from the tips...super hard...we played the 6400 yds.....and was challenging
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Clubhouse and staff very nice. Too bad there are no sprinklers in the fairways to keep them green. Electric Golf Carts with GPS was nice. Bentgrass in fairways is drying out and dying. Too bad, it is such a beautiful course, the greens are in good shape not great, but good."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Great links style course design. Has lots of bunkers. One suggestion to speed up play would be to cut down the super long rough so players would not spend so much time looking for balls. Four or 5 inches is enough to be penalizing. That would also attract more average players who tend to spray the ball more.
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,nice course to try different things on and see how turns out
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The greens are great, much of the heather has been eliminated but still forces risk/reward. Great shape overall, very friendly and appreciative staff."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,I went to play this course on several friends recommendations. I'm very glad I did. This course was a great challenge. The fairways were in great shape and the undulating greens were fast and true. The shire grass ate more than a few of my playing partners golf balls. This course also has some of the largest and deepest bunkers of any course I have played in Indiana. The sand in them is very well maintained and soft but they are quite intimmidating to look at protecting the sides of the fairways and around the greens. I would recommend this course to anyone looking for a challenge.
